tick, station, state, sender, target, dataType, size, desc
4736, S13, RECEIVE, 6e:c8:a7:5a:9a:4b, 15:e2:23:3b:dc:9d, Frame, 20, ACK
4737, S13, SEND, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4739, S15, RECEIVE, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4740, S13, SEND, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4742, S15, RECEIVE, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4743, S13, SEND, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4745, S15, RECEIVE, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4746, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4748, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4749, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4751, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4752, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4754, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4755, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4757, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4758, S09, SEND, df:db:e7:56:56:42, bc:17:db:1e:9e:de, Frame, 60, DATA
4758, S13, SEND, 15:e2:23:3b:dc:9d, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4761, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4764, S13, SEND, 15:e2:23:3b:dc:9d, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4767, S13, SEND, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4769, S15, RECEIVE, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4770, S13, SEND, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4772, S15, RECEIVE, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4773, S13, SEND, 15:e2:23:3b:dc:9d, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4775, S01, RECEIVE, 15:e2:23:3b:dc:9d, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4776, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4778, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4779, S13, SEND, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4781, S15, RECEIVE, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4782, S13, SEND, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4784, S15, RECEIVE, 15:e2:23:3b:dc:9d, 6:8b:27:5f:bc:32, Frame, 20, ACK
4785, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4787, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4788, S13, SEND, 15:e2:23:3b:dc:9d, ba:8a:7d:2:e4:ce, Frame, 20, ACK
4790, S10, RECEIVE, 15:e2:23:3b:dc:9d, ba:8a:7d:2:e4:ce, Frame, 20, ACK
4791, S13, SEND, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
4793, S07, RECEIVE, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
4794, S13, SEND, 15:e2:23:3b:dc:9d, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4796, S01, RECEIVE, 15:e2:23:3b:dc:9d, b7:3:3e:6d:2b:4b, Frame, 20, ACK
4797, S13, SEND, 15:e2:23:3b:dc:9d, ce:d8:48:74:59:a6, Frame, 20, ACK
4799, S08, RECEIVE, 15:e2:23:3b:dc:9d, ce:d8:48:74:59:a6, Frame, 20, ACK
4800, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4802, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4803, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4805, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4806, S09, SEND, df:db:e7:56:56:42, bc:17:db:1e:9e:de, Frame, 60, DATA
4806, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4809, S13, SEND, 15:e2:23:3b:dc:9d, ba:8a:7d:2:e4:ce, Frame, 20, ACK
4811, S10, RECEIVE, 15:e2:23:3b:dc:9d, ba:8a:7d:2:e4:ce, Frame, 20, ACK
4812, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4815, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4817, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4818, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4820, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4821, S13, SEND, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
4823, S05, SEND, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4823, S07, RECEIVE, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
4824, S13, SEND, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
4825, S09, RECEIVE, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4826, S09, SEND, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
4827, S13, SEND, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
4830, S13, SEND, 15:e2:23:3b:dc:9d, 39:ea:b7:f6:e3:fd, Frame, 20, ACK
4832, S02, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
4832, S06, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
4832, S05, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
4833, S02, SEND, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4833, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 20, ACK
4833, S13, SEND, 15:e2:23:3b:dc:9d, 80:14:70:15:39:83, Frame, 20, ACK
4836, S13, SEND, 15:e2:23:3b:dc:9d, 80:14:70:15:39:83, Frame, 20, ACK
4838, S09, SEND, df:db:e7:56:56:42, f2:f1:f:70:58:f6, Frame, 56, DATA
4839, S13, SEND, 15:e2:23:3b:dc:9d, 6e:c8:a7:5a:9a:4b, Frame, 20, ACK
4842, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4843, S02, RECEIVE, df:db:e7:56:56:42, f2:f1:f:70:58:f6, Frame, 56, DATA
4843, S02, RECEIVE, 11.45.251.230/0, 14.205.37.179/0, RCPacket, 36, ROUTE_REP:5 14.205.37.179/0 -> 177.45.112.71/0 -> 35.77.47.88/0 -> 11.45.251.230/0
4844, S02, SEND, 11.45.251.230/0, 14.205.37.179/0, RCPacket, 36, ROUTE_REP:5 14.205.37.179/0 -> 177.45.112.71/0 -> 35.77.47.88/0 -> 11.45.251.230/0
4844, S02, SEND, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4845, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4846, S09, RECEIVE, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4847, S02, SEND, f2:f1:f:70:58:f6, 80:14:70:15:39:83, Frame, 56, DATA
4848, S13, SEND, 15:e2:23:3b:dc:9d, ce:d8:48:74:59:a6, Frame, 20, ACK
4850, S08, RECEIVE, 15:e2:23:3b:dc:9d, ce:d8:48:74:59:a6, Frame, 20, ACK
4851, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4854, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4856, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4857, S09, SEND, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
4857, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 20, ACK
4860, S13, SEND, 15:e2:23:3b:dc:9d, ce:d8:48:74:59:a6, Frame, 20, ACK
4862, S02, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
4862, S06, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
4862, S08, RECEIVE, 15:e2:23:3b:dc:9d, ce:d8:48:74:59:a6, Frame, 20, ACK
4862, S05, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
4863, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 20, ACK
4863, S13, SEND, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4865, S09, RECEIVE, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 20, ACK
4867, S12, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4867, S11, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4867, S10, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4867, S07, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4867, S14, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4867, S08, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4867, S01, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4867, S15, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 48, DATA
4868, S12, SEND, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 20, ACK
4868, S08, SEND, ce:d8:48:74:59:a6, 15:e2:23:3b:dc:9d, Frame, 20, ACK
4869, S05, SEND, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4872, S05, SEND, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4873, S11, SEND, 80:14:70:15:39:83, 15:e2:23:3b:dc:9d, Frame, 20, ACK
4873, S10, SEND, ba:8a:7d:2:e4:ce, 15:e2:23:3b:dc:9d, Frame, 20, ACK
4878, S07, SEND, 6e:c8:a7:5a:9a:4b, 15:e2:23:3b:dc:9d, Frame, 20, ACK
4878, S14, SEND, 39:ea:b7:f6:e3:fd, 15:e2:23:3b:dc:9d, Frame, 20, ACK
4882, S09, SEND, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 56, DATA
4887, S01, SEND, b7:3:3e:6d:2b:4b, 15:e2:23:3b:dc:9d, Frame, 20, ACK
4887, S15, SEND, 6:8b:27:5f:bc:32, 15:e2:23:3b:dc:9d, Frame, 20, ACK
4894, S02, SEND, f2:f1:f:70:58:f6, 80:14:70:15:39:83, Frame, 56, DATA
4899, S11, RECEIVE, f2:f1:f:70:58:f6, 80:14:70:15:39:83, Frame, 56, DATA
4899, S11, RECEIVE, 11.45.251.230/0, 14.205.37.179/0, RCPacket, 36, ROUTE_REP:5 14.205.37.179/0 -> 177.45.112.71/0 -> 35.77.47.88/0 -> 11.45.251.230/0
4900, S11, SEND, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 20, ACK
4902, S02, RECEIVE, 80:14:70:15:39:83, f2:f1:f:70:58:f6, Frame, 20, ACK
4903, S02, SEND, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4904, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 60, DATA
4905, S09, RECEIVE, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4906, S09, SEND, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
4911, S02, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
4911, S06, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
4911, S06, RECEIVE, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 36, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0 -> 11.45.251.230/0
4911, S05, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 56, DATA
4912, S02, SEND, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4912, S06, SEND, 7.169.114.21/0, 35.244.24.95/0, RCPacket, 40, ROUTE_REP:9 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0 -> 11.45.251.230/0 -> 7.169.114.21/0
4912, S06, SEND, 35.244.24.95/0, 255.255.255.255/0, RCPacket, 40, ROUTE_REQ:0 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0 -> 11.45.251.230/0 -> 7.169.114.21/0
4912, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 20, ACK
4915, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 60, DATA
4921, S09, RECEIVE, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 60, DATA
4921, S09, RECEIVE, 7.169.114.21/0, 35.244.24.95/0, RCPacket, 40, ROUTE_REP:9 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0 -> 11.45.251.230/0 -> 7.169.114.21/0
4922, S09, SEND, 7.169.114.21/0, 35.244.24.95/0, RCPacket, 40, ROUTE_REP:9 35.244.24.95/0 -> 178.235.187.92/0 -> 14.205.37.179/0 -> 11.45.251.230/0 -> 7.169.114.21/0
4922, S09, SEND, df:db:e7:56:56:42, f2:f1:f:70:58:f6, Frame, 52, DATA
4927, S02, RECEIVE, df:db:e7:56:56:42, f2:f1:f:70:58:f6, Frame, 52, DATA
4927, S02, RECEIVE, 11.45.251.230/0, 35.77.47.88/0, RCPacket, 32, ROUTE_REP:7 35.77.47.88/0 -> 96.56.122.190/0 -> 11.45.251.230/0
4928, S02, SEND, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4930, S09, RECEIVE, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4931, S09, SEND, df:db:e7:56:56:42, 77:ac:6c:7d:c4:91, Frame, 20, ACK
4933, S06, RECEIVE, df:db:e7:56:56:42, 77:ac:6c:7d:c4:91, Frame, 20, ACK
4934, S06, SEND, 77:ac:6c:7d:c4:91, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
4940, S09, RECEIVE, 77:ac:6c:7d:c4:91, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
4940, S05, RECEIVE, 77:ac:6c:7d:c4:91, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
4944, S09, SEND, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
4949, S12, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
4949, S02, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
4949, S11, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
4949, S06, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
4949, S07, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
4949, S14, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
4949, S01, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
4949, S05, RECEIVE, df:db:e7:56:56:42, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
4950, S12, SEND, bc:17:db:1e:9e:de, df:db:e7:56:56:42, Frame, 20, ACK
4950, S06, SEND, 77:ac:6c:7d:c4:91, df:db:e7:56:56:42, Frame, 20, ACK
4955, S02, SEND, f2:f1:f:70:58:f6, df:db:e7:56:56:42, Frame, 20, ACK
4955, S07, SEND, 6e:c8:a7:5a:9a:4b, df:db:e7:56:56:42, Frame, 20, ACK
4960, S11, SEND, 80:14:70:15:39:83, df:db:e7:56:56:42, Frame, 20, ACK
4962, S09, RECEIVE, 80:14:70:15:39:83, df:db:e7:56:56:42, Frame, 20, ACK
4969, S14, SEND, 39:ea:b7:f6:e3:fd, df:db:e7:56:56:42, Frame, 20, ACK
4971, S09, RECEIVE, 39:ea:b7:f6:e3:fd, df:db:e7:56:56:42, Frame, 20, ACK
4981, S05, SEND, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4983, S09, RECEIVE, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4984, S05, SEND, 8e:c0:91:f3:cf:a6, df:db:e7:56:56:42, Frame, 20, ACK
4985, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 60, DATA
4986, S09, SEND, df:db:e7:56:56:42, 77:ac:6c:7d:c4:91, Frame, 20, ACK
4989, S09, SEND, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 60, DATA
4997, S05, SEND, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
4999, S06, RECEIVE, 8e:c0:91:f3:cf:a6, 77:ac:6c:7d:c4:91, Frame, 20, ACK
5019, S01, SEND, b7:3:3e:6d:2b:4b, df:db:e7:56:56:42, Frame, 20, ACK
5021, S09, RECEIVE, b7:3:3e:6d:2b:4b, df:db:e7:56:56:42, Frame, 20, ACK
5033, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 60, DATA
5037, S09, SEND, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 60, DATA
5081, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 60, DATA
5085, S09, SEND, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 60, DATA
5129, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 60, DATA
5133, S09, SEND, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 60, DATA
5157, S13, SEND, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
5163, S12, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
5163, S11, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
5163, S10, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
5163, S07, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
5163, S14, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
5163, S08, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
5163, S01, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
5163, S15, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 60, DATA
5164, S12, SEND, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5164, S08, SEND, ce:d8:48:74:59:a6, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5169, S11, SEND, 80:14:70:15:39:83, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5169, S10, SEND, ba:8a:7d:2:e4:ce, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5174, S07, SEND, 6e:c8:a7:5a:9a:4b, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5174, S14, SEND, 39:ea:b7:f6:e3:fd, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5181, S09, SEND, df:db:e7:56:56:42, 80:14:70:15:39:83, Frame, 60, DATA
5183, S01, SEND, b7:3:3e:6d:2b:4b, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5183, S15, SEND, 6:8b:27:5f:bc:32, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5200, S13, SEND, 15:e2:23:3b:dc:9d, 80:14:70:15:39:83, Frame, 52, DATA
5205, S11, RECEIVE, 15:e2:23:3b:dc:9d, 80:14:70:15:39:83, Frame, 52, DATA
5205, S11, RECEIVE, 35.244.24.95/0, 96.56.122.190/0, RCPacket, 32, ROUTE_REP:3 96.56.122.190/0 -> 14.205.37.179/0 -> 35.244.24.95/0
5206, S11, SEND, 35.244.24.95/0, 96.56.122.190/0, RCPacket, 32, ROUTE_REP:3 96.56.122.190/0 -> 14.205.37.179/0 -> 35.244.24.95/0
5206, S11, SEND, 80:14:70:15:39:83, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5208, S13, RECEIVE, 80:14:70:15:39:83, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5209, S11, SEND, 80:14:70:15:39:83, b7:3:3e:6d:2b:4b, Frame, 52, DATA
5214, S01, RECEIVE, 80:14:70:15:39:83, b7:3:3e:6d:2b:4b, Frame, 52, DATA
5214, S01, RECEIVE, 35.244.24.95/0, 96.56.122.190/0, RCPacket, 32, ROUTE_REP:3 96.56.122.190/0 -> 14.205.37.179/0 -> 35.244.24.95/0
5215, S01, SEND, b7:3:3e:6d:2b:4b, 80:14:70:15:39:83, Frame, 20, ACK
5217, S11, RECEIVE, b7:3:3e:6d:2b:4b, 80:14:70:15:39:83, Frame, 20, ACK
5219, S13, SEND, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
5224, S12, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
5224, S11, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
5224, S10, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
5224, S07, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
5224, S14, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
5224, S08, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
5224, S01, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
5224, S15, RECEIVE, 15:e2:23:3b:dc:9d, ff:ff:ff:ff:ff:ff, Frame, 52, DATA
5225, S12, SEND, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5225, S08, SEND, ce:d8:48:74:59:a6, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5230, S11, SEND, 80:14:70:15:39:83, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5230, S10, SEND, ba:8a:7d:2:e4:ce, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5235, S07, SEND, 6e:c8:a7:5a:9a:4b, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5235, S14, SEND, 39:ea:b7:f6:e3:fd, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5244, S01, SEND, b7:3:3e:6d:2b:4b, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5244, S15, SEND, 6:8b:27:5f:bc:32, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5261, S13, SEND, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 68, DATA
5267, S12, RECEIVE, 15:e2:23:3b:dc:9d, bc:17:db:1e:9e:de, Frame, 68, DATA
5267, S12, RECEIVE, 35.244.24.95/0, 177.45.112.71/0, RCPacket, 48, ROUTE_REP:4 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 35.77.47.88/0 -> 152.56.31.180/0 -> 131.64.58.102/0 -> 35.244.24.95/0
5268, S12, SEND, 35.244.24.95/0, 177.45.112.71/0, RCPacket, 48, ROUTE_REP:4 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 35.77.47.88/0 -> 152.56.31.180/0 -> 131.64.58.102/0 -> 35.244.24.95/0
5268, S12, SEND, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5270, S13, RECEIVE, bc:17:db:1e:9e:de, 15:e2:23:3b:dc:9d, Frame, 20, ACK
5271, S12, SEND, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 68, DATA
5277, S11, RECEIVE, bc:17:db:1e:9e:de, 80:14:70:15:39:83, Frame, 68, DATA
5277, S11, RECEIVE, 35.244.24.95/0, 177.45.112.71/0, RCPacket, 48, ROUTE_REP:4 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 35.77.47.88/0 -> 152.56.31.180/0 -> 131.64.58.102/0 -> 35.244.24.95/0
5278, S11, SEND, 35.244.24.95/0, 177.45.112.71/0, RCPacket, 48, ROUTE_REP:4 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 35.77.47.88/0 -> 152.56.31.180/0 -> 131.64.58.102/0 -> 35.244.24.95/0
5278, S11, SEND, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
5280, S12, RECEIVE, 80:14:70:15:39:83, bc:17:db:1e:9e:de, Frame, 20, ACK
5281, S11, SEND, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 68, DATA
5287, S14, RECEIVE, 80:14:70:15:39:83, 39:ea:b7:f6:e3:fd, Frame, 68, DATA
5287, S14, RECEIVE, 35.244.24.95/0, 177.45.112.71/0, RCPacket, 48, ROUTE_REP:4 177.45.112.71/0 -> 14.205.37.179/0 -> 178.235.187.92/0 -> 35.77.47.88/0 -> 152.56.31.180/0 -> 131.64.58.102/0 -> 35.244.24.95/0
5288, S14, SEND, 39:ea:b7:f6:e3:fd, 80:14:70:15:39:83, Frame, 20, ACK
